date,open,close,high,low,volume,code
2012-11-14,6.723,6.748,6.78,6.667,218467.0,000002
2012-11-15,6.723,6.651,6.748,6.627,452676.0,000002
2012-11-16,6.594,6.627,6.651,6.522,385875.0,000002
2012-11-19,6.619,6.594,6.675,6.506,281445.0,000002
2012-11-20,6.61,6.651,6.748,6.578,305901.0,000002
2012-11-21,6.651,6.748,6.772,6.627,302737.0,000002
2012-11-22,6.699,6.756,6.828,6.675,300100.0,000002
2012-11-23,6.788,6.812,6.86,6.748,322283.0,000002
2012-11-26,6.796,6.788,6.852,6.731,303186.0,000002
2012-11-27,6.756,6.82,6.868,6.723,303200.0,000002
2012-11-28,6.804,6.723,6.828,6.707,257429.0,000002
2012-11-29,6.723,6.796,6.86,6.723,359090.0,000002
2012-11-30,6.796,7.054,7.191,6.78,951928.0,000002
2012-12-03,7.054,7.094,7.255,7.014,887407.0,000002
2012-12-04,7.086,7.215,7.223,6.949,621801.0,000002
2012-12-05,7.191,7.368,7.538,7.191,1178722.0,000002
2012-12-06,7.36,7.473,7.538,7.352,708926.0,000002
2012-12-07,7.481,7.417,7.578,7.328,894789.0,000002
2012-12-10,7.465,7.529,7.578,7.384,1024961.0,000002
2012-12-11,7.497,7.449,7.538,7.441,320828.0,000002
2012-12-12,7.449,7.449,7.521,7.304,479580.0,000002
2012-12-13,7.441,7.513,7.594,7.352,682341.0,000002
2012-12-14,7.529,7.82,7.844,7.489,1201221.0,000002
2012-12-17,7.804,7.715,7.981,7.65,996220.0,000002
2012-12-18,7.667,7.433,7.796,7.384,1411284.0,000002
2012-12-19,7.425,7.505,7.546,7.263,1370020.0,000002
2012-12-20,7.457,7.642,7.667,7.401,799673.0,000002
2012-12-21,7.658,7.602,7.739,7.521,544509.0,000002
2012-12-24,7.618,7.699,7.747,7.602,475187.0,000002
2012-12-25,7.699,8.158,8.271,7.658,1664488.0,000002
2013-01-21,8.972,8.972,8.972,8.972,234308.0,000002
2013-01-22,9.424,9.48,9.819,9.327,4643326.0,000002
2013-01-23,9.513,9.424,9.537,9.271,1299451.0,000002
2013-01-24,9.359,9.634,9.851,9.327,2190418.0,000002
2013-01-25,9.658,9.432,9.69,9.327,863217.0,000002
2013-01-28,9.392,9.722,9.811,9.384,1389979.0,000002
2013-01-29,9.746,9.843,10.198,9.722,1359886.0,000002
2013-01-30,9.811,10.214,10.278,9.795,1270812.0,000002
2013-01-31,10.158,9.682,10.19,9.634,1513077.0,000002
2013-02-01,9.714,9.642,9.795,9.376,1683324.0,000002
2013-02-04,9.537,9.593,9.754,9.279,1466997.0,000002
2013-02-05,9.601,9.94,10.093,9.513,1694590.0,000002
2013-02-06,9.916,9.803,9.924,9.666,749300.0,000002
2013-02-07,9.73,9.577,9.754,9.505,773072.0,000002
2013-02-08,9.513,9.698,9.827,9.496,791139.0,000002
2013-02-18,9.779,9.432,9.851,9.359,783110.0,000002
2013-02-19,9.456,9.029,9.464,8.997,1183049.0,000002
2013-02-20,9.013,9.222,9.239,8.981,840893.0,000002
2013-02-21,9.19,9.118,9.424,8.892,1461142.0,000002
2013-02-22,9.093,9.126,9.23,9.013,613309.0,000002
2013-02-25,9.134,8.876,9.23,8.747,823755.0,000002
2013-02-26,8.787,8.723,9.005,8.65,774761.0,000002
2013-02-27,8.723,9.126,9.19,8.723,879030.0,000002
2013-02-28,9.287,9.674,9.746,9.287,1545465.0,000002
2013-03-01,9.682,9.706,9.819,9.496,875066.0,000002
2013-03-04,8.9,8.739,9.069,8.739,3115455.0,000002
2013-03-05,8.731,8.779,8.908,8.465,2182775.0,000002
2013-03-06,8.819,8.989,9.085,8.819,1454174.0,000002
2013-03-07,8.94,9.037,9.214,8.779,1146701.0,000002
2013-03-08,9.045,8.835,9.11,8.827,706000.0,000002
2013-03-11,8.787,8.956,9.077,8.706,666670.0,000002
2013-03-12,8.908,9.045,9.23,8.9,978310.0,000002
2013-03-13,9.029,8.827,9.029,8.763,645846.0,000002
2013-03-14,8.723,8.706,8.876,8.577,704963.0,000002
2013-03-15,8.666,8.448,8.852,8.328,1049997.0,000002
2013-03-18,8.408,8.618,8.706,8.408,629209.0,000002
2013-03-19,8.634,8.827,8.892,8.553,709967.0,000002
2013-03-20,8.835,9.045,9.206,8.795,1045528.0,000002
2013-03-21,9.053,8.876,9.11,8.739,806103.0,000002
2013-03-22,8.868,8.868,8.932,8.723,684082.0,000002
2013-03-25,8.908,8.981,9.069,8.795,595364.0,000002
2013-03-26,9.005,8.964,9.327,8.948,972412.0,000002
2013-03-27,8.94,9.069,9.214,8.94,607697.0,000002
2013-03-28,8.908,8.835,8.924,8.465,1051441.0,000002
2013-03-29,8.819,8.674,8.852,8.634,418949.0,000002
2013-04-01,8.731,8.868,9.069,8.731,678438.0,000002
2013-04-02,8.924,9.029,9.23,8.868,905430.0,000002
2013-04-03,9.053,9.029,9.214,8.876,539104.0,000002
2013-04-08,8.771,8.852,8.924,8.545,664568.0,000002
2013-04-09,8.852,8.86,9.069,8.811,656858.0,000002
2013-04-10,8.892,8.9,9.029,8.819,608132.0,000002
2013-04-11,9.021,8.868,9.15,8.86,515638.0,000002
2013-04-12,8.819,8.803,8.924,8.779,377442.0,000002
2013-04-15,8.852,8.892,9.021,8.666,652943.0,000002
2013-04-16,8.811,9.384,9.4,8.787,1424953.0,000002
2013-04-17,9.376,9.392,9.585,9.206,877201.0,000002
2013-04-18,9.319,9.432,9.617,9.287,655828.0,000002
2013-04-19,9.464,9.601,9.617,9.343,869135.0,000002
2013-04-22,9.625,9.424,9.674,9.198,969358.0,000002
2013-04-23,9.335,9.093,9.335,8.852,1004754.0,000002
2013-04-24,9.093,9.11,9.222,8.9,1007743.0,000002
2013-04-25,9.061,8.852,9.061,8.795,1026908.0,000002
2013-04-26,8.86,8.892,9.021,8.86,484443.0,000002
2013-05-02,8.771,9.142,9.174,8.755,731063.0,000002
2013-05-03,9.15,9.182,9.432,9.142,1006540.0,000002
2013-05-06,9.182,9.126,9.255,9.061,705483.0,000002
2013-05-07,9.085,9.335,9.359,9.069,797639.0,000002
2013-05-08,9.448,9.464,9.706,9.416,805204.0,000002
2013-05-09,9.424,9.343,9.456,9.19,610237.0,000002
2013-05-10,9.335,9.472,9.496,9.311,402360.0,000002
2013-05-13,9.488,9.368,9.593,9.343,383751.0,000002
2013-05-14,9.343,9.126,9.408,9.077,428877.0,000002
2013-05-15,9.126,9.118,9.206,9.037,328494.0,000002
2013-05-16,9.158,9.584,9.584,9.109,851156.0,000002
2013-05-17,9.568,9.961,9.994,9.56,1513641.0,000002
2013-05-20,9.994,9.773,10.199,9.748,1262904.0,000002
2013-05-21,9.822,9.855,9.855,9.642,692932.0,000002
2013-05-22,9.822,9.912,10.076,9.732,765033.0,000002
2013-05-23,9.912,9.838,10.215,9.748,931650.0,000002
2013-05-24,9.871,9.756,9.986,9.601,876620.0,000002
2013-05-27,9.699,9.666,9.724,9.568,512374.0,000002
2013-05-28,9.674,10.125,10.141,9.601,941787.0,000002
2013-05-29,10.125,10.092,10.33,10.043,988520.0,000002
2013-05-30,9.994,10.084,10.199,9.92,517750.0,000002
2013-05-31,10.084,9.814,10.166,9.789,613793.0,000002
2013-06-03,9.838,9.83,9.994,9.789,523489.0,000002
2013-06-04,9.83,9.715,9.961,9.617,737881.0,000002
2013-06-05,9.748,9.691,9.748,9.568,478928.0,000002
2013-06-06,9.658,9.412,9.683,9.363,676427.0,000002
2013-06-07,9.38,9.183,9.445,9.06,876525.0,000002
2013-06-13,9.011,8.741,9.011,8.56,869389.0,000002
2013-06-14,8.773,8.757,8.864,8.724,568137.0,000002
2013-06-17,8.79,8.462,8.806,8.339,1179549.0,000002
2013-06-18,8.479,8.552,8.577,8.438,705903.0,000002
2013-06-19,8.503,8.347,8.503,8.184,968821.0,000002
2013-06-20,8.347,8.126,8.413,8.102,803011.0,000002
2013-06-21,7.962,8.11,8.241,7.864,909789.0,000002
2013-06-24,8.093,7.397,8.093,7.373,1733650.0,000002
2013-06-25,7.291,7.25,7.504,6.865,1709388.0,000002
2013-06-26,7.455,7.364,7.487,7.201,1435921.0,000002
2013-06-27,7.455,7.446,7.668,7.381,1292774.0,000002
2013-06-28,7.495,8.069,8.192,7.495,2349092.0,000002
2013-07-01,7.979,8.093,8.192,7.881,1037593.0,000002
2013-07-02,8.093,7.962,8.118,7.7,1109956.0,000002
2013-07-03,7.946,7.749,7.946,7.553,1230777.0,000002
2013-07-04,7.684,8.028,8.126,7.684,1320038.0,000002
2013-07-05,8.356,8.356,8.765,8.241,1424398.0,000002
2013-07-08,8.241,8.192,8.462,8.11,846327.0,000002
2013-07-09,8.118,7.913,8.233,7.848,804609.0,000002
2013-07-10,7.954,8.421,8.446,7.889,949101.0,000002
2013-07-11,8.495,8.831,9.019,8.479,1976706.0,000002
2013-07-12,8.872,8.519,8.97,8.454,926690.0,000002
2013-07-15,8.56,8.56,8.806,8.388,866325.0,000002
2013-07-16,8.47,8.56,8.618,8.282,890197.0,000002
2013-07-17,8.479,8.511,8.765,8.274,911728.0,000002
2013-07-18,8.479,8.29,8.618,8.249,734283.0,000002
2013-07-19,8.315,7.831,8.339,7.782,1387493.0,000002
2013-07-22,7.766,7.741,7.864,7.61,882926.0,000002
2013-07-23,7.782,8.093,8.093,7.717,912770.0,000002
2013-07-24,8.028,7.856,8.069,7.7,1104508.0,000002
2013-07-25,7.856,7.782,7.938,7.7,732049.0,000002
2013-07-26,7.708,7.659,7.807,7.618,643574.0,000002
2013-07-29,7.602,7.495,7.602,7.315,1107248.0,000002
2013-07-30,7.479,7.586,7.758,7.381,940808.0,000002
2013-07-31,8.028,7.799,8.274,7.774,1585069.0,000002
2013-08-01,7.84,7.979,8.093,7.782,980289.0,000002
2013-08-02,8.249,8.175,8.405,8.11,1328338.0,000002
2013-08-05,8.11,8.184,8.225,8.044,766025.0,000002
2013-08-06,8.069,8.134,8.159,7.913,1026378.0,000002
2013-08-07,8.274,8.175,8.47,8.134,1558395.0,000002
2013-08-08,8.225,8.02,8.225,7.995,781788.0,000002
2013-08-09,8.093,7.987,8.118,7.864,719651.0,000002
2013-08-12,8.003,8.298,8.298,8.003,1418770.0,000002
2013-08-13,8.29,8.323,8.347,8.216,844425.0,000002
2013-08-14,8.397,8.266,8.47,8.249,929231.0,000002
2013-08-15,8.274,8.118,8.306,8.102,773192.0,000002
2013-08-16,8.085,8.102,8.601,8.02,1594071.0,000002
2013-08-19,8.036,8.159,8.233,7.946,990540.0,000002
2013-08-20,8.126,7.995,8.184,7.954,967509.0,000002
2013-08-21,7.987,7.864,8.012,7.815,753885.0,000002
2013-08-22,7.864,7.848,7.987,7.815,561063.0,000002
2013-08-23,7.905,7.831,7.921,7.668,728480.0,000002
2013-08-26,7.84,7.962,7.971,7.717,859051.0,000002
2013-08-27,7.938,7.889,7.979,7.84,654149.0,000002
2013-08-28,7.815,7.741,7.815,7.668,927219.0,000002
2013-08-29,7.741,7.766,7.782,7.668,665492.0,000002
2013-08-30,7.733,7.749,7.815,7.668,683338.0,000002
2013-09-02,7.782,7.61,7.799,7.512,922549.0,000002
2013-09-03,7.659,7.954,7.971,7.577,1640058.0,000002
2013-09-04,7.905,7.889,7.987,7.864,769083.0,000002
2013-09-05,7.946,7.913,8.11,7.913,1056883.0,000002
2013-09-06,7.889,7.823,8.036,7.749,894026.0,000002
2013-09-09,7.84,8.143,8.29,7.807,1945970.0,000002
2013-09-10,8.192,8.257,8.282,8.11,1036088.0,000002
2013-09-11,8.339,8.38,8.56,8.274,1481686.0,000002
2013-09-12,8.397,8.372,8.503,8.167,1255974.0,000002
2013-09-13,8.364,8.306,8.519,8.274,1108856.0,000002
2013-09-16,8.364,8.126,8.421,8.11,931737.0,000002
2013-09-17,8.167,7.864,8.167,7.856,1135831.0,000002
2013-09-18,7.864,7.889,7.913,7.831,631679.0,000002
2013-09-23,7.93,7.938,7.954,7.848,709821.0,000002
2013-09-24,7.881,7.7,7.889,7.668,1165625.0,000002
2013-09-25,7.7,7.528,7.7,7.495,1450110.0,000002
2013-09-26,7.536,7.381,7.577,7.364,1213940.0,000002
2013-09-27,7.389,7.422,7.438,7.332,695245.0,000002
2013-09-30,7.438,7.479,7.52,7.397,633756.0,000002
2013-10-08,7.463,7.823,7.864,7.381,1546852.0,000002
2013-10-09,7.782,7.692,7.79,7.635,850365.0,000002
2013-10-10,7.692,7.708,7.758,7.618,727105.0,000002
2013-10-11,7.741,7.733,7.766,7.659,802257.0,000002
2013-10-14,7.725,7.536,7.725,7.504,1167930.0,000002
2013-10-15,7.536,7.528,7.553,7.455,750662.0,000002
2013-10-16,7.487,7.43,7.545,7.389,637647.0,000002
2013-10-17,7.479,7.43,7.52,7.414,354531.0,000002
2013-10-18,7.446,7.512,7.536,7.389,489381.0,000002
2013-10-21,7.52,7.52,7.536,7.405,668149.0,000002
2013-10-22,7.504,7.438,7.512,7.414,625103.0,000002
2013-10-23,7.455,7.43,7.561,7.397,748752.0,000002
2013-10-24,7.373,7.34,7.512,7.242,714008.0,000002
2013-10-25,7.348,7.291,7.422,7.266,517160.0,000002
2013-10-28,7.332,7.151,7.332,7.135,555735.0,000002
2013-10-29,7.16,7.25,7.332,7.102,871137.0,000002
2013-10-30,7.348,7.438,7.455,7.192,925828.0,000002
2013-10-31,7.61,7.545,7.905,7.536,1958996.0,000002
2013-11-01,7.495,7.692,7.782,7.463,921133.0,000002
2013-11-04,7.766,7.536,7.774,7.52,536946.0,000002
2013-11-05,7.512,7.536,7.553,7.43,427891.0,000002
2013-11-06,7.495,7.389,7.504,7.373,614838.0,000002
2013-11-07,7.381,7.348,7.405,7.291,391304.0,000002
2013-11-08,7.332,7.266,7.414,7.25,458153.0,000002
2013-11-11,7.266,7.135,7.291,6.955,631616.0,000002
2013-11-12,7.127,7.217,7.242,7.094,436926.0,000002
2013-11-13,7.225,7.176,7.274,7.16,410397.0,000002
2013-11-14,7.233,7.119,7.274,7.02,612569.0,000002
2013-11-15,7.119,7.299,7.381,7.086,820400.0,000002
2013-11-18,7.307,7.536,7.545,7.233,1129268.0,000002
2013-11-19,7.528,7.438,7.528,7.397,641198.0,000002
2013-11-20,7.479,7.455,7.52,7.389,462247.0,000002
2013-11-21,7.373,7.233,7.373,7.135,921843.0,000002
2013-11-22,7.233,7.127,7.274,7.11,738318.0,000002
2013-11-25,7.045,7.053,7.119,6.963,790644.0,000002
2013-11-26,7.053,6.996,7.086,6.963,728159.0,000002
2013-11-27,6.996,7.012,7.045,6.947,653111.0,000002
2013-11-28,7.012,7.119,7.209,7.012,998544.0,000002
2013-11-29,7.127,7.176,7.242,7.094,833610.0,000002
2013-12-02,7.127,7.012,7.16,6.988,745238.0,000002
2013-12-03,7.004,7.086,7.119,6.955,605278.0,000002
2013-12-04,7.045,7.16,7.25,7.029,969203.0,000002
2013-12-05,7.16,7.16,7.242,7.119,651591.0,000002
2013-12-06,7.127,7.102,7.192,7.07,490289.0,000002
2013-12-09,7.119,7.061,7.16,7.037,424546.0,000002
2013-12-10,7.061,7.102,7.135,7.061,538959.0,000002
2013-12-11,7.061,6.996,7.086,6.979,549400.0,000002
2013-12-12,6.979,6.988,7.029,6.971,390133.0,000002
2013-12-13,6.963,6.996,7.045,6.955,409648.0,000002
2013-12-16,7.012,6.906,7.037,6.897,561202.0,000002
2013-12-17,6.922,6.775,6.93,6.758,665632.0,000002
2013-12-18,6.799,6.766,6.824,6.75,467678.0,000002
2013-12-19,6.783,6.668,6.816,6.644,586664.0,000002
2013-12-20,6.701,6.431,6.709,6.431,831831.0,000002
2013-12-23,6.439,6.381,6.472,6.324,646420.0,000002
2013-12-24,6.39,6.414,6.512,6.316,524406.0,000002
2013-12-25,6.414,6.48,6.496,6.357,455414.0,000002
2013-12-26,6.472,6.39,6.48,6.349,534862.0,000002
2013-12-27,6.431,6.578,6.635,6.398,739642.0,000002
2013-12-30,6.594,6.439,6.611,6.39,747056.0,000002
2013-12-31,6.381,6.578,6.611,6.34,723163.0,000002
2014-01-02,6.545,6.545,6.611,6.488,485299.0,000002
2014-01-03,6.529,6.422,6.529,6.357,540467.0,000002
2014-01-06,6.406,6.127,6.422,6.037,1231594.0,000002
2014-01-07,6.087,6.087,6.152,6.013,601149.0,000002
2014-01-08,6.103,6.078,6.152,6.046,594532.0,000002
2014-01-09,6.087,6.111,6.16,6.021,817234.0,000002
2014-01-10,6.078,6.046,6.119,6.037,467698.0,000002
2014-01-13,6.054,5.931,6.078,5.783,1187554.0,000002
2014-01-14,5.882,5.923,5.947,5.841,869623.0,000002
2014-01-15,5.906,5.874,5.923,5.833,491753.0,000002
2014-01-16,5.882,5.89,5.914,5.833,476950.0,000002
2014-01-17,5.874,5.8,5.882,5.8,555667.0,000002
2014-01-20,5.783,5.841,5.865,5.767,411916.0,000002
2014-01-21,5.857,5.914,5.955,5.857,480306.0,000002
2014-01-22,5.931,6.242,6.291,5.914,1140576.0,000002
2014-01-23,6.259,6.136,6.275,6.087,787573.0,000002
2014-01-24,6.119,6.381,6.496,6.103,1361815.0,000002
2014-01-27,6.308,6.267,6.365,6.209,706739.0,000002
2014-01-28,6.308,6.259,6.381,6.168,423566.0,000002
2014-01-29,6.283,6.177,6.291,6.127,507991.0,000002
2014-01-30,6.16,6.046,6.16,6.029,392538.0,000002
2014-02-07,6.013,6.07,6.07,5.931,498530.0,000002
2014-02-10,6.103,6.152,6.185,6.078,1062379.0,000002
2014-02-11,6.144,6.185,6.242,6.087,1084446.0,000002
2014-02-12,6.168,6.16,6.234,6.136,837754.0,000002
2014-02-13,6.16,6.07,6.16,6.046,843051.0,000002
2014-02-14,6.07,6.037,6.103,5.98,953287.0,000002
2014-02-17,6.062,6.037,6.078,5.98,851339.0,000002
2014-02-18,6.029,5.955,6.029,5.947,781694.0,000002
2014-02-19,5.955,6.037,6.062,5.923,918517.0,000002
2014-02-20,6.037,5.996,6.127,5.98,900218.0,000002
2014-02-21,5.988,5.865,6.021,5.816,1052345.0,000002
2014-02-24,5.734,5.48,5.742,5.423,1904246.0,000002
2014-02-25,5.489,5.382,5.521,5.366,1299324.0,000002
2014-02-26,5.382,5.472,5.497,5.341,941904.0,000002
2014-02-27,5.497,5.398,5.505,5.366,790142.0,000002
2014-02-28,5.415,5.505,5.521,5.39,679408.0,000002
2014-03-03,5.464,5.439,5.497,5.374,760743.0,000002
2014-03-04,5.734,5.669,5.816,5.554,2122496.0,000002
2014-03-05,5.669,5.538,5.669,5.529,590262.0,000002
2014-03-06,5.538,5.996,6.087,5.48,2660970.0,000002
2014-03-07,6.013,5.955,6.111,5.923,1719535.0,000002
2014-03-10,5.914,5.857,6.005,5.767,1164026.0,000002
2014-03-11,5.89,6.144,6.218,5.857,1892488.0,000002
2014-03-12,6.127,6.226,6.431,6.078,2089872.0,000002
2014-03-13,6.209,6.316,6.431,6.168,1492358.0,000002
